,case,cc3,total,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis
743,56,ZAF,-0.24450112999999998,South Africa,1935,0,0.20385,0,0,0.0,-0.44835113,1,0,0,no_crisis
744,56,ZAF,1.107466667,South Africa,1936,0,0.2008,0,0,0.0,0.906666667,1,0,0,no_crisis
745,56,ZAF,5.83977308,South Africa,1937,0,0.20199999999999999,0,0,0.0,5.63777308,1,0,0,no_crisis
746,56,ZAF,-0.12123718,South Africa,1938,0,0.2012,0,0,0.0,-0.32243718,1,0,0,no_crisis
747,56,ZAF,1.0745457059999999,South Africa,1939,0,0.21565,0,0,0.0,0.858895706,1,0,0,no_crisis
748,56,ZAF,4.177372538999999,South Africa,1940,0,0.25125,0,0,0.0,3.9261225389999996,1,1,0,no_crisis
749,56,ZAF,6.27976974,South Africa,1941,0,0.25125,0,0,0.0,6.02851974,1,0,0,no_crisis
750,56,ZAF,8.922901528,South Africa,1942,0,0.25125,0,0,0.0,8.671651528,1,0,0,no_crisis
751,56,ZAF,5.215461498,South Africa,1943,0,0.25125,0,0,0.0,4.964211498,1,0,0,no_crisis
752,56,ZAF,4.135983832,South Africa,1944,0,0.25125,0,0,0.0,3.8847338319999998,1,0,0,no_crisis
753,56,ZAF,1.0119919579999999,South Africa,1945,0,0.2497,0,0,0.0,0.7622919579999999,1,0,0,no_crisis
754,56,ZAF,6.310306061,South Africa,1946,0,0.2497,0,0,0.0,6.0606060610000005,1,0,0,no_crisis
755,56,ZAF,4.5953956609999995,South Africa,1947,0,0.3077,0,0,0.0,4.287695661,1,0,0,no_crisis
756,56,ZAF,7.137135025,South Africa,1948,0,0.28985,0,0,0.0,6.847285025,1,0,0,no_crisis
757,56,ZAF,2.881552564,South Africa,1949,0,0.31745,0,0,0.0,2.564102564,1,0,0,no_crisis
758,56,ZAF,7.233016852,South Africa,1950,0,0.35715,0,0,0.0,6.875866852000001,1,1,0,no_crisis
759,56,ZAF,8.010525726000001,South Africa,1951,0,0.35715,0,0,0.0,7.653375726,1,0,0,no_crisis
760,56,ZAF,6.9661548820000005,South Africa,1952,0,0.35715,0,0,0.0,6.609004882000001,1,0,0,no_crisis
761,56,ZAF,1.1345351590000001,South Africa,1953,0,0.35715,0,0,0.0,0.777385159,1,0,0,no_crisis
762,56,ZAF,4.2028723,South Africa,1954,0,0.35715,0,0,0.0,3.8457223,1,0,0,no_crisis
763,56,ZAF,2.0561856819999997,South Africa,1955,0,0.35715,0,0,0.0,1.6990356819999999,1,0,0,no_crisis
764,56,ZAF,2.245596215,South Africa,1956,0,0.35715,0,0,0.0,1.888446215,1,0,0,no_crisis
765,56,ZAF,3.6205313939999995,South Africa,1957,0,0.3568,0,0,0.0,3.2637313939999997,1,0,0,no_crisis
766,56,ZAF,3.5159785980000002,South Africa,1958,0,0.3554,0,0,0.0,3.1605785980000003,1,0,0,no_crisis
767,56,ZAF,1.141063275,South Africa,1959,0,0.35555,0,0,0.0,0.785513275,1,0,0,no_crisis
768,56,ZAF,1.9387622059999998,South Africa,1960,0,0.3557,0,0,0.0,1.583062206,1,0,0,no_crisis
769,56,ZAF,2.4351493040000003,South Africa,1961,0,0.3557,0,0,0.0,2.079449304,1,0,0,no_crisis
770,56,ZAF,1.6809786359999999,South Africa,1962,0,0.3557,0,0,0.0,1.325278636,1,0,0,no_crisis
771,56,ZAF,1.3625225349999999,South Africa,1963,0,0.3573,0,0,0.0,1.005222535,1,0,0,no_crisis
772,56,ZAF,4.499537863,South Africa,1964,0,0.3576,0,0,0.0,4.141937863,1,0,0,no_crisis
773,56,ZAF,3.8465378439999998,South Africa,1965,0,0.3571,0,0,0.0,3.489437844,1,0,0,no_crisis
774,56,ZAF,3.995460819,South Africa,1966,0,0.3571,0,0,0.0,3.638360819,1,0,0,no_crisis
775,56,ZAF,2.860807653,South Africa,1967,0,0.7093,0,0,0.0,2.151507653,1,2,0,no_crisis
776,56,ZAF,3.757435464,South Africa,1968,0,0.7119,0,0,0.0,3.045535464,1,0,0,no_crisis
777,56,ZAF,4.527291596,South Africa,1969,0,0.7149,0,0,0.0,3.8123915960000003,1,0,0,no_crisis
778,56,ZAF,5.595626907,South Africa,1970,0,0.7131,0,0,0.0,4.882526907,1,0,0,no_crisis
779,56,ZAF,7.401448811,South Africa,1971,0,0.696,0,0,0.0,6.705448811,1,0,0,no_crisis
780,56,ZAF,9.170911328999999,South Africa,1972,0,0.7394,0,0,0.0,8.431511329,1,0,0,no_crisis
781,56,ZAF,11.435316010000001,South Africa,1973,0,0.6667,0,0,0.0,10.76861601,1,0,0,no_crisis
782,56,ZAF,14.48003876,South Africa,1974,0,0.6678,0,0,0.0,13.81223876,1,0,0,no_crisis
783,56,ZAF,11.92357466,South Africa,1975,0,0.6725,0,0,0.0,11.25107466,1,0,0,no_crisis
784,56,ZAF,12.18501632,South Africa,1976,0,0.8673,0,0,0.0,11.31771632,1,0,0,no_crisis
785,56,ZAF,11.07876965,South Africa,1977,0,0.8681,0,0,0.0,10.21066965,1,0,0,crisis
786,56,ZAF,13.10282663,South Africa,1978,0,0.8684,0,0,0.0,12.23442663,1,0,0,crisis
787,56,ZAF,14.71727442,South Africa,1979,0,0.8244,0,0,0.0,13.89287442,1,0,0,no_crisis
788,56,ZAF,14.981378652999998,South Africa,1980,0,0.745378653,0,0,0.0,14.235999999999999,1,0,0,no_crisis
789,56,ZAF,16.697571648,South Africa,1981,0,0.9565716479999999,0,0,0.0,15.741,1,1,0,no_crisis
790,56,ZAF,15.476310408,South Africa,1982,0,1.0763104079999999,0,0,0.0,14.4,1,0,0,no_crisis
791,56,ZAF,13.808896383,South Africa,1983,0,1.221896383,0,0,0.0,12.587,1,0,0,no_crisis
792,56,ZAF,13.164914649,South Africa,1984,0,1.984914649,0,0,0.0,11.18,1,1,0,no_crisis
793,56,ZAF,20.118544764,South Africa,1985,0,2.557544764,0,1,0.36,16.201,1,1,0,no_crisis
794,56,ZAF,22.293406114,South Africa,1986,0,2.183406114,0,1,0.36,18.75,1,0,0,no_crisis
795,56,ZAF,19.483943067000002,South Africa,1987,0,1.929943067,0,1,0.36,16.194000000000003,1,0,0,no_crisis
796,56,ZAF,15.269725468,South Africa,1988,0,2.377725468,0,0,0.0,12.892000000000001,1,1,0,no_crisis
797,56,ZAF,18.402011361,South Africa,1989,0,2.536011361,0,1,0.36,14.505999999999998,1,0,0,crisis
798,56,ZAF,16.848525625,South Africa,1990,0,2.562525625,0,0,0.0,14.286,1,0,0,no_crisis
799,56,ZAF,18.309032697,South Africa,1991,0,2.743032697,0,0,0.0,15.565999999999999,1,0,0,no_crisis
800,56,ZAF,16.726,South Africa,1992,0,3.053,0,0,0.0,13.673,1,0,0,no_crisis
801,56,ZAF,14.6315,South Africa,1993,0,3.3975,0,1,0.36,9.874,1,0,0,no_crisis
802,56,ZAF,12.3675,South Africa,1994,0,3.5435,0,0,0.0,8.824,1,0,0,no_crisis
803,56,ZAF,12.3565,South Africa,1995,0,3.6475,0,0,0.0,8.709,1,0,0,no_crisis
804,56,ZAF,12.002500000000001,South Africa,1996,0,4.6825,0,0,0.0,7.32,1,1,0,no_crisis
805,56,ZAF,13.490499999999999,South Africa,1997,0,4.8675,0,0,0.0,8.623,1,0,0,no_crisis
806,56,ZAF,12.732000000000001,South Africa,1998,0,5.86,0,0,0.0,6.872000000000001,1,1,0,no_crisis
807,56,ZAF,11.3655,South Africa,1999,0,6.1545,0,0,0.0,5.211,1,0,0,no_crisis
808,56,ZAF,12.942499999999999,South Africa,2000,0,7.5685,0,0,0.0,5.374,1,1,0,no_crisis
809,56,ZAF,17.8265,South Africa,2001,0,12.1265,0,0,0.0,5.7,1,1,0,no_crisis
810,56,ZAF,17.817,South Africa,2002,0,8.64,0,0,0.0,9.177,1,0,0,no_crisis
811,56,ZAF,12.446,South Africa,2003,0,6.64,0,0,0.0,5.806,1,0,0,no_crisis
812,56,ZAF,7.022,South Africa,2004,0,5.63,0,0,0.0,1.392,1,0,0,no_crisis
813,56,ZAF,9.718,South Africa,2005,0,6.325,0,0,0.0,3.3930000000000002,1,0,0,no_crisis
814,56,ZAF,11.658,South Africa,2006,0,6.97,0,0,0.0,4.688,1,0,0,no_crisis
815,56,ZAF,13.899999999999999,South Africa,2007,0,6.81,0,0,0.0,7.09,1,0,0,no_crisis
816,56,ZAF,20.841,South Africa,2008,0,9.305,0,0,0.0,11.536,1,1,0,no_crisis
817,56,ZAF,14.51,South Africa,2009,0,7.38,0,0,0.0,7.13,1,0,0,no_crisis
818,56,ZAF,10.8886,South Africa,2010,0,6.6316,0,0,0.0,4.257,1,0,0,no_crisis
819,56,ZAF,13.1429,South Africa,2011,0,8.1429,0,0,0.0,5.0,1,1,0,no_crisis
820,56,ZAF,14.15515,South Africa,2012,0,8.50115,0,0,0.0,5.654,1,0,0,no_crisis
821,56,ZAF,16.24185,South Africa,2013,0,10.48985,0,0,0.0,5.752000000000001,1,1,0,no_crisis
822,63,TUN,71.20200157,Tunisia,1940,0,49.18899999999999,0,0,0.0,22.01300157,0,0,1,no_crisis
823,63,TUN,69.51903197,Tunisia,1941,0,44.937,0,0,0.0,24.58203197,0,0,1,no_crisis
824,63,TUN,154.82731323000002,Tunisia,1942,0,129.83100000000002,0,0,0.0,24.99631323,0,0,1,no_crisis
825,63,TUN,122.10948561,Tunisia,1943,0,50.0,0,0,0.0,72.10948561,0,0,1,no_crisis
826,63,TUN,92.96810665999999,Tunisia,1944,0,55.355,0,0,0.0,37.61310666,0,1,1,no_crisis
827,63,TUN,68.96933126,Tunisia,1945,0,55.191,0,0,0.0,13.77833126,0,0,0,no_crisis
828,63,TUN,168.91253885999998,Tunisia,1946,0,119.3,0,0,0.0,49.61253886,0,1,1,no_crisis
829,63,TUN,186.39975712,Tunisia,1947,0,119.3,0,0,0.0,67.09975712,0,0,1,no_crisis
830,63,TUN,188.44172635,Tunisia,1948,0,119.3,0,0,0.0,69.14172635,0,0,1,no_crisis
831,63,TUN,218.496960191,Tunisia,1949,0,214.34,0,0,0.0,4.1569601910000005,0,1,0,no_crisis
832,63,TUN,353.002982107,Tunisia,1950,0,349.5,0,0,0.0,3.502982107,0,1,0,no_crisis
833,63,TUN,364.53591871,Tunisia,1951,0,349.5,0,0,0.0,15.03591871,0,0,0,no_crisis
834,63,TUN,356.506177993,Tunisia,1952,0,349.5,0,0,0.0,7.006177993,0,0,0,no_crisis
835,63,TUN,348.904706176,Tunisia,1953,0,349.5,0,0,0.0,-0.595293824,0,0,0,no_crisis
836,63,TUN,353.692011553,Tunisia,1954,0,349.5,0,0,0.0,4.192011553,0,0,0,no_crisis
837,63,TUN,349.5,Tunisia,1955,0,349.5,0,0,0.0,0.0,0,0,0,no_crisis
838,63,TUN,355.367532957,Tunisia,1956,0,349.5,0,1,0.06,4.807532957,1,0,0,no_crisis
839,63,TUN,355.504844321,Tunisia,1957,0,350.0,0,0,0.0,5.504844321,1,0,0,no_crisis
840,63,TUN,6.696641093,Tunisia,1958,0,0.4197,0,1,0.06,5.216941093,1,2,0,no_crisis
841,63,TUN,-7.844216667000001,Tunisia,1959,0,0.42,0,0,0.0,-8.264216667000001,1,0,0,no_crisis
842,63,TUN,2.221884462,Tunisia,1960,0,0.42,0,0,0.0,1.8018844619999999,1,0,0,no_crisis
843,63,TUN,-1.349991264,Tunisia,1961,0,0.42,0,0,0.0,-1.769991264,1,0,0,no_crisis
844,63,TUN,6.20395737,Tunisia,1962,0,0.42,0,0,0.0,5.78395737,1,0,0,no_crisis
845,63,TUN,2.450776621,Tunisia,1963,0,0.42,0,1,0.06,0.970776621,1,0,0,no_crisis
846,63,TUN,6.359573493999999,Tunisia,1964,0,0.42,0,0,0.0,5.939573493999999,1,0,0,no_crisis
847,63,TUN,6.069985502,Tunisia,1965,0,0.52,0,0,0.0,5.549985502,1,1,0,no_crisis
848,63,TUN,5.056102074,Tunisia,1966,0,0.52,0,0,0.0,4.5361020739999995,1,0,0,no_crisis
849,63,TUN,3.363700217,Tunisia,1967,0,0.52,0,0,0.0,2.843700217,1,0,0,no_crisis
850,63,TUN,3.018763969,Tunisia,1968,0,0.52,0,0,0.0,2.498763969,1,0,0,no_crisis
851,63,TUN,3.324694188,Tunisia,1969,0,0.52,0,0,0.0,2.804694188,1,0,0,no_crisis
852,63,TUN,2.082639485,Tunisia,1970,0,0.52,0,0,0.0,1.562639485,1,0,0,no_crisis
853,63,TUN,4.733194018000001,Tunisia,1971,0,0.48,0,0,0.0,4.253194018,1,0,0,no_crisis
854,63,TUN,3.190966924,Tunisia,1972,0,0.475,0,0,0.0,2.715966924,1,0,0,no_crisis
855,63,TUN,6.171375818,Tunisia,1973,0,0.3865,0,0,0.0,5.784875818,1,0,0,no_crisis
856,63,TUN,5.110641394,Tunisia,1974,0,0.425,0,0,0.0,4.685641394,1,1,0,no_crisis
857,63,TUN,10.52804308,Tunisia,1975,0,0.4712,0,0,0.0,10.05684308,1,0,0,no_crisis
858,63,TUN,3.851828476,Tunisia,1976,0,0.5587,0,0,0.0,3.293128476,1,0,0,no_crisis
859,63,TUN,8.62237405,Tunisia,1977,0,0.4275,0,0,0.0,8.19487405,1,0,0,no_crisis
860,63,TUN,5.09026082,Tunisia,1978,0,0.46,0,0,0.0,4.63026082,1,1,0,no_crisis
861,63,TUN,10.022119849,Tunisia,1979,0,0.405,0,1,0.06,8.557119849,1,0,0,no_crisis
862,63,TUN,11.489699999,Tunisia,1980,0,0.418699999,0,1,0.06,10.011000000000001,1,0,0,no_crisis
863,63,TUN,10.478649998999998,Tunisia,1981,0,0.515649999,0,1,0.06,8.902999999999999,1,0,0,no_crisis
864,63,TUN,15.348749999,Tunisia,1982,0,0.6157499989999999,0,1,0.06,13.673,1,0,0,no_crisis
865,63,TUN,9.699100000000001,Tunisia,1983,0,0.7271,0,0,0.0,8.972000000000001,1,0,0,no_crisis
866,63,TUN,9.4626,Tunisia,1984,0,0.8666,0,0,0.0,8.596,1,0,0,no_crisis
867,63,TUN,8.30795,Tunisia,1985,0,0.75695,0,0,0.0,7.551,1,0,0,no_crisis
868,63,TUN,6.9992,Tunisia,1986,0,0.8402,0,0,0.0,6.159,1,1,0,no_crisis
869,63,TUN,9.001850000000001,Tunisia,1987,0,0.77785,0,0,0.0,8.224,1,0,0,no_crisis
870,63,TUN,8.054450000000001,Tunisia,1988,0,0.89845,0,0,0.0,7.156000000000001,1,0,0,no_crisis
871,63,TUN,8.6266,Tunisia,1989,0,0.9046,0,0,0.0,7.722,1,0,0,no_crisis
872,63,TUN,7.338750000000001,Tunisia,1990,0,0.83675,0,0,0.0,6.502000000000001,1,0,0,no_crisis
873,63,TUN,9.5575,Tunisia,1991,1,0.8645,0,0,0.0,7.693,1,0,0,crisis
874,63,TUN,7.46865,Tunisia,1992,1,0.95065,0,0,0.0,5.518,1,0,0,crisis
875,63,TUN,6.0866,Tunisia,1993,1,1.0466,0,0,0.0,4.04,1,0,0,crisis
876,63,TUN,7.414199999999999,Tunisia,1994,1,0.9912,0,0,0.0,5.422999999999999,1,0,0,crisis
877,63,TUN,8.1828,Tunisia,1995,1,0.9508,0,0,0.0,6.232,1,0,0,crisis
878,63,TUN,4.7315000000000005,Tunisia,1996,0,0.9985,0,0,0.0,3.733,1,0,0,no_crisis
879,63,TUN,4.746499999999999,Tunisia,1997,0,1.1475,0,0,0.0,3.5989999999999998,1,0,0,no_crisis
880,63,TUN,4.202999999999999,Tunisia,1998,0,1.101,0,0,0.0,3.102,1,0,0,no_crisis
881,63,TUN,4.0205,Tunisia,1999,0,1.2525,0,0,0.0,2.7680000000000002,1,0,0,no_crisis
882,63,TUN,4.1553,Tunisia,2000,0,1.3853,0,0,0.0,2.77,1,0,0,no_crisis
883,63,TUN,3.4553,Tunisia,2001,0,1.4683,0,0,0.0,1.9869999999999999,1,0,0,no_crisis
884,63,TUN,4.040100000000001,Tunisia,2002,0,1.3341,0,0,0.0,2.7060000000000004,1,0,0,no_crisis
885,63,TUN,3.9322999999999997,Tunisia,2003,0,1.2083,0,0,0.0,2.7239999999999998,1,0,0,no_crisis
886,63,TUN,4.8204,Tunisia,2004,0,1.1994,0,0,0.0,3.6210000000000004,1,0,0,no_crisis
887,63,TUN,2.8074,Tunisia,2005,0,1.3634,0,0,0.0,1.444,1,0,0,no_crisis
888,63,TUN,5.440099999999999,Tunisia,2006,0,1.2971,0,0,0.0,4.143,1,0,0,no_crisis
889,63,TUN,4.6587,Tunisia,2007,0,1.2207,0,0,0.0,3.438,1,0,0,no_crisis
890,63,TUN,6.2229,Tunisia,2008,0,1.3099,0,0,0.0,4.913,1,0,0,no_crisis
891,63,TUN,4.8473,Tunisia,2009,0,1.3173,0,0,0.0,3.53,1,0,0,no_crisis
892,63,TUN,5.8469,Tunisia,2010,0,1.4379,0,0,0.0,4.409,1,0,0,no_crisis
893,63,TUN,5.0403,Tunisia,2011,0,1.4993,0,0,0.0,3.5410000000000004,1,0,0,no_crisis
894,63,TUN,6.6895999999999995,Tunisia,2012,0,1.5506,0,0,0.0,5.138999999999999,1,0,0,no_crisis
895,63,TUN,7.458095695999999,Tunisia,2013,0,1.6530956959999998,0,0,0.0,5.805,1,0,0,no_crisis
896,63,TUN,6.786411798,Tunisia,2014,0,1.8624117980000001,0,0,0.0,4.9239999999999995,1,0,0,no_crisis
897,69,ZMB,2.857640457,Zambia,1943,0,0.0004976,0,0,0.0,2.857142857,0,0,0,no_crisis
898,69,ZMB,2.778275378,Zambia,1944,0,0.0004976,0,0,0.0,2.777777778,0,0,0,no_crisis
899,69,ZMB,2.703199503,Zambia,1945,0,0.0004968,0,0,0.0,2.702702703,0,0,0,no_crisis
900,69,ZMB,7.895233642,Zambia,1946,0,0.0004968,0,0,0.0,7.894736842,0,0,0,no_crisis
901,69,ZMB,2.43952019,Zambia,1947,0,0.0004958,0,0,0.0,2.43902439,0,0,0,no_crisis
902,69,ZMB,4.7624007619999995,Zambia,1948,0,0.000496,0,0,0.0,4.7619047619999995,0,0,0,no_crisis
903,69,ZMB,2.273441473,Zambia,1949,0,0.0007142,0,0,0.0,2.272727273,0,0,0,no_crisis
904,69,ZMB,4.4451584440000005,Zambia,1950,0,0.000714,0,0,0.0,4.444444444,0,1,0,no_crisis
905,69,ZMB,6.383697723,Zambia,1951,0,0.000719,0,0,0.0,6.382978723,0,0,0,no_crisis
906,69,ZMB,4.0007118,Zambia,1952,0,0.0007118,0,0,0.0,4.0,0,0,0,no_crisis
907,69,ZMB,3.8468654460000002,Zambia,1953,0,0.0007116000000000001,0,0,0.0,3.8461538460000004,0,0,0,no_crisis
908,69,ZMB,3.7044217039999996,Zambia,1954,0,0.000718,0,0,0.0,3.7037037039999996,0,0,0,no_crisis
909,69,ZMB,3.5721421710000003,Zambia,1955,0,0.0007136,0,0,0.0,3.571428571,0,0,0,no_crisis
910,69,ZMB,3.1041662760000004,Zambia,1956,0,0.000718,0,0,0.0,3.1034482760000004,0,0,0,no_crisis
911,69,ZMB,3.177969525,Zambia,1957,0,0.000712,0,0,0.0,3.177257525,0,0,0,no_crisis
912,69,ZMB,1.13523568,Zambia,1958,0,0.0007138,0,0,0.0,1.13452188,0,0,0,no_crisis
913,69,ZMB,2.0840477330000002,Zambia,1959,0,0.0007144,0,0,0.0,2.083333333,0,0,0,no_crisis
914,69,ZMB,3.454402568,Zambia,1960,0,0.0007134,0,0,0.0,3.453689168,0,0,0,no_crisis
915,69,ZMB,0.152457268,Zambia,1961,0,0.0007122000000000001,0,0,0.0,0.151745068,0,0,0,no_crisis
916,69,ZMB,1.364349964,Zambia,1962,0,0.0007136,0,0,0.0,1.363636364,0,0,0,no_crisis
917,69,ZMB,-0.44771549299999996,Zambia,1963,0,0.000715,0,0,0.0,-0.448430493,0,0,0,no_crisis
918,69,ZMB,3.0037198030000005,Zambia,1964,0,0.0007168,0,0,0.0,3.0030030030000003,1,0,0,no_crisis
919,69,ZMB,8.163978905999999,Zambia,1965,0,0.0007136,0,0,0.0,8.163265306,1,0,0,no_crisis
920,69,ZMB,10.243304399999998,Zambia,1966,0,0.0007168,0,0,0.0,10.242587599999998,1,0,0,no_crisis
921,69,ZMB,5.012935338999999,Zambia,1967,0,0.0007104,0,0,0.0,5.012224938999999,1,0,0,no_crisis
922,69,ZMB,10.71084486,Zambia,1968,0,0.0007168,0,0,0.0,10.71012806,1,0,0,no_crisis
923,69,ZMB,2.524371906,Zambia,1969,0,0.0007126000000000001,0,0,0.0,2.523659306,1,0,0,no_crisis
924,69,ZMB,2.5648166640000003,Zambia,1970,0,0.0007141,0,0,0.0,2.564102564,1,0,0,no_crisis
925,69,ZMB,6.5224534300000006,Zambia,1971,0,0.0007143,0,0,0.0,6.52173913,1,0,0,no_crisis
926,69,ZMB,4.762619062,Zambia,1972,0,0.0007143,0,0,0.0,4.7619047619999995,1,0,0,no_crisis
927,69,ZMB,6.494149394,Zambia,1973,0,0.0006429,0,0,0.0,6.493506494,1,0,0,no_crisis
928,69,ZMB,7.9274721679999995,Zambia,1974,0,0.0006429,0,0,0.0,7.926829268,1,0,0,no_crisis
929,69,ZMB,10.170134430000001,Zambia,1975,0,0.0006429,0,0,0.0,10.16949153,1,0,0,no_crisis
930,69,ZMB,18.97515237,Zambia,1976,0,0.0007934,0,0,0.0,18.97435897,1,0,0,no_crisis
931,69,ZMB,19.82834511,Zambia,1977,0,0.0007589,0,0,0.0,19.82758621,1,1,0,no_crisis
932,69,ZMB,16.18783656,Zambia,1978,0,0.0007862,0,0,0.0,16.18705036,1,0,0,no_crisis
933,69,ZMB,9.59830072,Zambia,1979,0,0.0007775000000000001,0,0,0.0,9.59752322,1,0,0,no_crisis
934,69,ZMB,11.729803100000002,Zambia,1980,0,0.0008031000000000001,0,0,0.0,11.729000000000001,1,0,0,no_crisis
935,69,ZMB,13.99788,Zambia,1981,0,0.00088,0,0,0.0,13.997,1,0,0,no_crisis
936,69,ZMB,12.4959285,Zambia,1982,0,0.0009285,0,0,0.0,12.495,1,0,0,no_crisis
937,69,ZMB,20.693236,Zambia,1983,0,0.001236,0,1,0.0,19.692,1,1,0,no_crisis
938,69,ZMB,21.021105000000002,Zambia,1984,0,0.002105,0,1,0.0,20.019000000000002,1,1,1,no_crisis
939,69,ZMB,38.43563,Zambia,1985,0,0.00563,0,1,0.0,37.43,1,1,1,no_crisis
940,69,ZMB,55.814479999999996,Zambia,1986,0,0.014480000000000002,0,1,0.0,54.8,1,1,1,no_crisis
941,69,ZMB,48.0357,Zambia,1987,0,0.0077,0,1,0.0,47.028,1,0,1,no_crisis
942,69,ZMB,55.051500000000004,Zambia,1988,0,0.0095,0,1,0.0,54.042,1,1,1,no_crisis
943,69,ZMB,129.31240999999997,Zambia,1989,0,0.01841,0,1,0.0,128.29399999999998,1,1,1,no_crisis
944,69,ZMB,110.6039,Zambia,1990,0,0.0459,0,1,0.0,109.55799999999999,1,1,1,no_crisis
945,69,ZMB,98.78833,Zambia,1991,0,0.08732999999999999,0,1,0.0,97.70100000000001,1,1,1,no_crisis
946,69,ZMB,167.03996,Zambia,1992,0,0.31496,0,1,0.0,165.725,1,1,1,no_crisis
947,69,ZMB,184.824,Zambia,1993,0,0.561,0,1,0.0,183.263,1,1,1,no_crisis
948,69,ZMB,56.312999999999995,Zambia,1994,0,0.6990000000000001,0,1,0.0,54.614,1,1,1,no_crisis
949,69,ZMB,36.883,Zambia,1995,1,0.978,0,0,0.0,34.905,1,1,1,crisis
950,69,ZMB,45.382,Zambia,1996,1,1.287,0,0,0.0,43.095,1,1,1,crisis
951,69,ZMB,26.85,Zambia,1997,1,1.44,0,0,0.0,24.41,1,0,1,crisis
952,69,ZMB,27.881,Zambia,1998,1,2.425,0,0,0.0,24.456,1,1,1,crisis
953,69,ZMB,29.549999999999997,Zambia,1999,0,2.76,0,0,0.0,26.79,1,0,1,no_crisis
954,69,ZMB,30.55,Zambia,2000,0,4.45,0,0,0.0,26.1,1,1,1,no_crisis
955,69,ZMB,25.092,Zambia,2001,0,3.735,0,0,0.0,21.357,1,0,1,no_crisis
956,69,ZMB,26.739,Zambia,2002,0,4.5,0,0,0.0,22.239,1,0,1,no_crisis
957,69,ZMB,25.799999999999997,Zambia,2003,0,4.4,0,0,0.0,21.4,1,0,1,no_crisis
958,69,ZMB,22.569000000000003,Zambia,2004,0,4.6,0,0,0.0,17.969,1,0,0,no_crisis
959,69,ZMB,21.665,Zambia,2005,0,3.34,0,0,0.0,18.325,1,0,0,no_crisis
960,69,ZMB,13.43422,Zambia,2006,0,4.4172199999999995,0,0,0.0,9.017000000000001,1,0,0,no_crisis
961,69,ZMB,14.485,Zambia,2007,0,3.83,0,0,0.0,10.655,1,0,0,no_crisis
962,69,ZMB,17.281260000000003,Zambia,2008,0,4.83226,0,0,0.0,12.449000000000002,1,1,0,no_crisis
963,69,ZMB,18.023000000000003,Zambia,2009,0,4.631,0,0,0.0,13.392000000000001,1,0,0,no_crisis
964,69,ZMB,13.2899,Zambia,2010,0,4.7899,0,0,0.0,8.5,1,0,0,no_crisis
965,69,ZMB,13.77198,Zambia,2011,0,5.113980000000001,0,0,0.0,8.658,1,0,0,no_crisis
966,69,ZMB,11.721613300000001,Zambia,2012,0,5.1466133,0,0,0.0,6.575,1,0,0,no_crisis
967,69,ZMB,12.498,Zambia,2013,0,5.52,0,0,0.0,6.978,1,1,0,no_crisis
968,69,ZMB,14.1966,Zambia,2014,0,6.3856,0,0,0.0,7.811,1,0,0,no_crisis
969,70,ZWE,-17.24137931,Zimbabwe,1921,0,4.81e-27,0,0,0.0,-17.24137931,0,0,0,no_crisis
970,70,ZWE,-13.88888889,Zimbabwe,1922,0,4.34e-27,0,0,0.0,-13.88888889,0,0,0,no_crisis
971,70,ZWE,-4.032258065,Zimbabwe,1923,0,4.589999999999999e-27,0,0,0.0,-4.032258065,0,0,0,no_crisis
972,70,ZWE,0.847457627,Zimbabwe,1927,0,4.1e-27,0,0,0.0,0.847457627,0,0,0,no_crisis
973,70,ZWE,0.8403361340000001,Zimbabwe,1928,0,4.1200000000000004e-27,0,0,0.0,0.8403361340000001,0,0,0,no_crisis
974,70,ZWE,4.1e-27,Zimbabwe,1929,0,4.1e-27,0,0,0.0,0.0,0,0,0,no_crisis
975,70,ZWE,-5.0,Zimbabwe,1930,0,4.1200000000000004e-27,0,0,0.0,-5.0,0,0,0,no_crisis
976,70,ZWE,-7.01754386,Zimbabwe,1931,0,5.929999999999999e-27,0,0,0.0,-7.01754386,0,0,0,no_crisis
977,70,ZWE,-3.7735849060000004,Zimbabwe,1932,0,6.100000000000001e-27,0,0,0.0,-3.7735849060000004,0,0,0,no_crisis
978,70,ZWE,-2.9411764710000003,Zimbabwe,1933,0,3.910000000000001e-27,0,0,0.0,-2.9411764710000003,0,0,0,no_crisis
979,70,ZWE,-1.01010101,Zimbabwe,1934,0,4.0400000000000005e-27,0,0,0.0,-1.01010101,0,0,0,no_crisis
980,70,ZWE,4.06e-27,Zimbabwe,1935,0,4.06e-27,0,0,0.0,0.0,0,0,0,no_crisis
981,70,ZWE,-1.020408163,Zimbabwe,1936,0,4.08e-27,0,0,0.0,-1.020408163,0,0,0,no_crisis
982,70,ZWE,6.18556701,Zimbabwe,1937,0,4e-27,0,0,0.0,6.18556701,0,0,0,no_crisis
983,70,ZWE,-2.9126213589999996,Zimbabwe,1938,0,4.2799999999999995e-27,0,0,0.0,-2.9126213589999996,0,0,0,no_crisis
984,70,ZWE,0.906344411,Zimbabwe,1939,0,5.09e-27,0,0,0.0,0.906344411,0,0,0,no_crisis
985,70,ZWE,2.9940119760000004,Zimbabwe,1940,0,4.96e-27,0,0,0.0,2.9940119760000004,0,0,0,no_crisis
